track_id,duration,loudness,tempo,song_hotness,artist_hotness,key_confidence,mode_confidence,release_year,artist_id,artist_tag
b'TRAUKKW12903CA89E7',129.67138,-8.116,140.73,0.2732859552542869,0.4790459909954432,0.695,0.618,0,b'AR223M11187B9ADDD6',[b'american']
b'TRAUKLO128F4256A09',126.95465,-13.159,95.95,0.5073468968424951,0.3475988886835368,0.818,0.564,0,b'ARVQ4QM1187B98AD95',[]
b'TRAUKLS128F4261B3C',361.82159,-7.839,100.091,,0.04903438084848781,0.479,0.372,0,b'AROIHOI122988FEB8E',[]
b'TRAUKNJ128F933A413',167.26159,-12.43,163.257,,0.407283888338925,0.73,0.655,1972,b'AREZWC61187FB52DCF',[b'classic pop and rock']
b'TRAUKPE128F425ED86',256.20853,-8.699,196.004,0.2538347361322313,0.37176089539478846,0.013,0.264,0,b'AR0LVFQ1187B9A84E0',[]
b'TRAUKQC12903CA9374',288.86159,-7.687,147.991,0.0,0.34475791150816526,0.421,0.398,0,b'ARSENJW1187B9B053E',[]
b'TRAUKQD128F932C66D',301.66159,-9.417,97.817,0.0,0.0,0.495,0.514,0,b'ARDYMTV122ECCBC383',[]
b'TRAUKQW128F426D339',125.3873,-29.374,101.672,,0.2918834217879059,0.666,1.0,0,b'AR23EC41187FB4805D',[]
b'TRAUKRO128F92FCFC9',293.72036,-9.785,138.045,0.7056291886565315,0.4737005012967777,0.307,0.483,0,b'ARMPRI31187FB4F7D9',"[b'greek' b'electronic' b'instrumental' b'soundtrack' b'new age'
 b'soundtrack composer' b'experimental' b'progressive new age' b'ambient'
 b'composer' b'classical' b'progressive rock' b'rock' b'film score'
 b'easy listening soundtracks and musicals']"
b'TRAUKYS128F14636CB',246.38649,-6.574,84.084,,0.41119568787754324,1.0,0.812,1994,b'AR35YUO1187B9AD83E',[b'uk' b'scottish' b'british' b'classic pop and rock']
b'TRAULAE128F92FD865',261.0673,-9.435,109.997,,0.4159376408281591,0.798,0.774,2006,b'ARYZV2X1187B997BE7',[b'production music']
b'TRAULBZ128F4222E7F',326.29506,-19.242,78.785,0.0,0.37291068075811923,0.453,0.38,0,b'ARJDWEA1187B9B676F',[]
b'TRAULEG128F92F035B',278.93506,-5.73,180.06,0.6192677019832813,0.4290978119935513,0.431,0.235,2007,b'ARB5TJM1187B9A71FD',"[b'finnish' b'humppa metal' b'swedish lyrics' b'finland' b'troll metal'
 b'folk metal' b'swedish']"
b'TRAULGT12903D10B94',186.40934,-12.967,52.932,0.3943948561005826,0.5422899334343946,0.246,0.622,1995,b'AR4GAFY1187B9B639D',[b'jazz and blues' b'live' b'blues' b'urban blues' b'electric blues']
b'TRAULJB128E0786AC7',263.96689,-4.763,151.508,,0.4008320681199504,0.464,0.54,2001,b'ARFAX4X1187B9A89CB',[]
b'TRAULJK128F4294B58',215.562,-8.669,121.6,0.476435219642529,0.4875956476957864,0.936,0.707,0,b'AR1SQSG1187B9AC782',[]
b'TRAULOO12903CF47B6',318.9024,-5.255,117.593,,0.4998263135401019,0.299,0.422,1995,b'AR4C6V01187FB3BAF4',[b'black metal' b'portuguese' b'gothic metal' b'metal']
b'TRAULTS128F931290B',382.58893,-4.657,78.959,,0.5803452713778326,0.924,0.656,1997,b'AR74Q3R1187B9B24C3',"[b'finnish' b'symphonic metal' b'metal' b'symphonic power metal'
 b'finland' b'gothic metal' b'scandinavia' b'scandinave' b'scandinavie'
 b'scandinavian' b'finlande' b'power metal' b'heavy metal' b'finlandais']"
b'TRAULZG128F425E06C',92.36853,-12.206,114.378,0.6786337886315265,0.5475067753178748,0.629,0.536,1981,b'ARQ76LG1187B9ACD84',"[b'hardcore punk' b'california' b'hermosa beach' b'usa' b'rock and indie'
 b'classic hardcore punk' b'california punk' b'classic punk' b'punk']"
b'TRAULZV12903CF968F',231.1571,-6.604,161.063,0.0,0.3649755953962232,0.003,0.289,0,b'ARS6HDE1187B99CA29',[]
b'TRAULZX128F92F5464',234.50077,-20.58,117.85,,0.3327497700492591,0.782,0.665,0,b'ARFWZZD1187FB561F9',[]
b'TRAUMBG12903CF0D68',468.00934,-13.75,129.761,0.26586104921065007,0.3140081673180904,0.451,0.547,1978,b'ARU230L1187FB4642F',[]
b'TRAUMEN128F9355DCC',422.24281,-10.412,123.984,0.21204540548371908,0.4288415941528598,0.188,0.336,0,b'AR4AEIP1187FB4030A',[]
b'TRAUMHL128F930CFCB',156.18567,-14.873,202.789,0.4782769949300473,0.3825916380955341,0.113,0.462,1973,b'AR2XBPG1187B98FCBE',[b'folk' b'irish folk' b'irish' b'the best']
b'TRAUMIT128F424DA18',137.37751,-5.477,127.407,0.8172275597425861,0.7761677423241047,0.018,0.345,2002,b'AR633SY1187B9AC3B9',"[b'american' b'alternative rock' b'power pop' b'rock' b'geek rock' b'usa'
 b'nerd rock' b'rock and indie' b'am\xc3\xa9ricain' b'weezer']"
b'TRAUMIX12903CE640C',227.5522,-12.654,64.101,0.4137398358601097,0.6066301517291853,0.363,0.221,1990,b'ARX9YIP1187B98A656',[b'hip-hop' b'rock and indie' b'hip hop' b'rap']
b'TRAUMMP12903C9D5C4',141.68771,-12.994,115.591,0.0,0.3447211111720015,1.0,0.654,0,b'ARHT0B11187B993CB3',[b'american']
b'TRAUMNH128F92FB67F',283.03628,-7.535,94.543,0.7306740675391308,0.41423624772199374,0.975,0.826,1992,b'AR76DOS1187FB5AE78',[b'classic pop and rock']
b'TRAUMPU12903CBD2E2',264.14975,-11.398,95.37,0.0,0.3335846278352391,0.0,0.167,2005,b'AR52QY11187B99FC59',[]
b'TRAUMRB128F93377DB',143.43791,-16.243,73.716,,0.14519082979005074,0.511,0.631,0,b'ARYDFJA1241B9CBFF2',[]
b'TRAUMRG128F1483D2F',295.57506,-12.611,87.099,,0.39157416411599666,0.735,0.732,0,b'ARG1UAO1187FB55E50',[b'hong kong' b'chinese']
b'TRAUMVE12903CE05FE',175.90812,-18.529,98.241,,0.0,0.583,0.58,0,b'ARWXHRS1241B9C7A1E',[]
b'TRAUMZG128F934462A',282.64444,-13.98,133.088,0.5479529419800353,0.3685504476390117,0.539,0.649,0,b'ARVSB691187FB3C711',[]
b'TRAUNEL128F1467D5C',159.89506,-11.704,88.841,0.614576981682048,0.5324458709594074,0.352,0.421,1978,b'ARYML1P1187B9AF39B',"[b'post-punk' b'american' b'electronic' b'art punk' b'synthpop'
 b'new wave' b'classic pop and rock' b'akron' b'ohio' b'punk' b'usa']"
b'TRAUNGN12903CE12A6',363.38893,-9.983,140.022,0.5823442861044243,0.38091717062497904,0.569,0.406,0,b'ARGF5QG1187B9AC84F',[]
b'TRAUNIH128F92F6365',340.53179,-16.265,125.262,,0.0,0.279,0.493,0,b'ARZISVS11F4C841860',[]
b'TRAUNMO128F92F4C25',103.44444,-14.314,155.254,,0.24695505576419088,0.004,0.278,0,b'AR7EF9H1187FB4D8A3',[]
b'TRAUNND12903CD03BC',158.95465,-4.392,97.497,0.6503150761565025,0.5649692527979074,0.294,0.434,2010,b'ARN5L1O1187FB4D955',[]
b'TRAUNNH12903CB038C',292.41424,-5.377,110.044,0.5645134115792345,0.4714418762745189,0.739,0.532,2006,b'AR7U5BZ1187B997FFC',[b'black metal' b'thrash metal' b'metal' b'norway' b'norwegian']
b'TRAUNOS12903CB782D',217.62567,-5.625,170.373,,0.34573486616354654,0.668,0.569,0,b'AR7074B1187FB4C39B',[b'uk' b'british' b'english' b'pop and chart']
b'TRAUNPM12903CB7CCC',220.52526,-8.365,122.348,0.28542988170117856,0.4189468712511175,0.58,0.562,0,b'AR1WC0X1187B991056',[b'classic pop and rock' b'b00138f5lm']
b'TRAUNWX12903D01764',283.55873,-21.999,142.612,0.25231655743292364,0.37486261636349727,0.863,0.685,2001,b'AREW1KO1187B98E42E',[]
b'TRAUOAA128F4245ECF',221.90975,-13.448,116.49,0.5057510376110472,0.45962960758739696,0.622,0.519,2003,b'ARIKE5O1187B997E73',[]
b'TRAUOBO128F4280122',189.98812,-23.005,86.761,0.0,0.4048271165593455,0.851,0.663,0,b'ARDNQ0R1187B9BA1EF',[]
b'TRAUODU128F9307467',289.09669,-4.62,125.159,,0.6385880123502723,0.217,0.463,1993,b'ARQXC7V1187FB4DA9E',[b'alternative rock' b'rock' b'jam band' b'american']
b'TRAUOEY128F421CBD3',229.85098,-7.256,96.224,0.7828988602517178,0.5837326130884718,0.64,0.588,2007,b'ARWD25M1187FB4C563',[b'uk' b'british' b'english' b'jazz and blues' b'i heard love is blind']
b'TRAUOEZ12903CAC030',202.55302,-14.807,105.364,0.0,0.3722328886113136,0.452,0.422,0,b'AR7ZKHQ1187B98DD73',[b'a cappella']
b'TRAUOLH128F92FA158',720.53506,-12.044,60.641,0.0,0.36650217418645376,0.533,0.46,0,b'ARMTTWG11F4C83E6AE',[]
b'TRAUONA128F4255A38',160.96608,-8.317,84.141,0.8144317117082399,0.6051911529647471,0.042,0.367,2005,b'ARAXU5Z1187B98FECD',"[b'trip rock' b'british' b'electronica' b'rock' b'electronic' b'hip-hop'
 b'trip-hop' b'parlophone' b'uk' b'english' b'rock and indie' b'fictional'
 b'producteur' b'producer' b'alternative rock' b'united kingdom'
 b'alternative hip-hop']"
b'TRAUOPA128F93537F2',256.62649,-9.071,137.765,,0.44865347112982507,0.332,0.162,2000,b'AR4TLW81187B99683D',[b'american' b'folk']
b'TRAUOPC128F92F5EDE',225.20118,-7.284,138.966,0.3347065490692206,0.38401812854257616,0.512,0.684,0,b'ARYCP7D1187B99516B',[b'canadian' b'blues']
b'TRAUOPE128EF367610',189.28281,-4.034,100.073,0.5869246980415551,0.7911430023895633,0.446,0.425,2007,b'ARQUMH41187B9AF699',"[b'rap rock' b'rock' b'alternative rock' b'nu metal' b'rapcore'
 b'american' b'rock and indie' b'united states' b'new metal' b'rap metal'
 b'nu-metal' b'am\xc3\xa9ricain' b'metal' b'industrial rock' b'usa'
 b'alternative metal']"
b'TRAUOPR128F933634F',266.81424,-8.333,121.713,,0.37847830910582686,0.929,0.861,1979,b'AR0BLA51187FB4E6CD',[]
b'TRAUORF128F424D160',287.34649,-7.715,120.693,,0.0,0.32,0.32,0,b'ARWAVUU1269FB34A47',[]
b'TRAUOUZ128E078F8BB',208.32608,-8.078,115.692,,0.5294534525142538,0.33,0.495,1988,b'AR0D6EL1187B9AF46B',[b'hip hop']
b'TRAUOXB128F146573B',35.65669,-18.161,82.568,0.4348380902608562,0.5618305379392137,0.0,0.0,2002,b'ARIZODP1187B9AD272',"[b'british' b'english' b'classic pop and rock' b'male vocalists' b'70s'
 b'rock' b'00s' b'90s' b'uk' b'80s']"
b'TRAUPAX12903CBB54D',144.19546,-11.092,140.741,,0.2618223854964904,0.073,0.213,0,b'ARGKPBC1187B9ADF8E',[]
b'TRAUPBI128F4231325',175.04608,-11.411,180.381,0.0,0.2265160830717267,0.856,0.674,0,b'ARGMCPU1241B9C4C34',[]
b'TRAUPEE128F425943A',157.85751,-7.597,93.413,,0.4182165181949368,0.881,0.725,1964,b'ARAJPHH1187FB5566A',[]
b'TRAUPNY12903C9DE65',399.93424,-9.752,161.272,,0.35634793630920325,0.07,0.354,0,b'ARIRBN91187FB4523C',[]
b'TRAUPSV128F427B621',207.82975,-6.399,216.023,0.623037475551179,0.39741466337671016,0.399,0.419,2008,b'ARZ3U0K1187B999BF4',[]
b'TRAUPTJ128F92DFDF8',273.10975,-4.258,131.955,,0.3569509564248949,0.282,0.481,0,b'ARE54I01187FB3AE3D',[]
b'TRAUPVF128F92F8C39',140.56444,-17.419,125.073,0.0,0.29694403423412147,0.504,0.314,0,b'ARISAXH1187B98E679',[]
b'TRAUPWA128F147F2CF',273.84118,-8.015,96.859,0.0,0.46155845195981815,0.627,0.411,1983,b'AR5MK521187B98E0B8',"[b'new wave' b'english' b'uk' b'synthpop' b'classic pop and rock'
 b'electronic' b'british']"
b'TRAUPWS128F9338163',278.38649,-9.763,117.981,0.26586104921065007,0.34107330104708233,0.498,0.401,1998,b'AR63RWN1187FB3E89A',[b'blues']
b'TRAUPYX128F930B426',202.78812,-14.36,143.311,,0.3243342048085304,0.402,0.528,0,b'AR3N2H11187B98AFBA',[]
b'TRAUQAM128F9340CFE',152.73751,-15.912,144.265,,0.35954231276126625,0.611,0.53,0,b'ARUDY181187B9B5F49',[]
b'TRAUQAP12903CB60EA',34.32444,-13.546,121.834,0.0,0.3472497167251076,0.61,0.487,1983,b'ARE08BN1187B98FCA3',[b'd\xc3\xbcsseldorf']
b'TRAUQFT128F4270904',201.27302,-16.822,104.068,0.4974983400231311,0.41095025843199123,0.0,0.0,1967,b'AR3DLBB1187B98F3DF',[b'country' b'american']
b'TRAUQJR128F92E5B5F',215.92771,-5.771,126.693,0.2707759989463275,0.3559056297814026,0.682,0.682,2007,b'ARI6CSW1187B9AF09A',[b'german']
b'TRAUQKE12903CBD5B5',238.05342,-21.519,70.229,,0.0,0.208,0.53,0,b'ARH42KA11C8A416880',[]
b'TRAUQLK128F4275BE3',256.07791,-8.527,90.006,,0.08016693866425,0.664,0.613,0,b'AR051KA1187B98B2FF',[]
b'TRAUQOF128F423CD1F',123.76771,-32.586,134.56,0.0,0.31301913575303364,0.407,0.452,0,b'ARLTW641187B9B6D3C',[b'arranger' b'uk' b'arrangeur' b'britannique' b'british']
b'TRAUQUO128F92F8340',208.50893,-6.047,97.015,,0.4228460327165041,0.823,0.733,0,b'AREEJJK1187FB56DC7',[]
b'TRAURBZ12903CBD56C',214.12526,-3.321,125.022,0.0,0.5299151214952006,0.706,0.517,0,b'ARJ6GR01187B98D64D',[]
b'TRAURDA128F423CD13',73.50812,-24.112,161.665,0.0,0.31301913575303364,0.001,0.0,0,b'ARLTW641187B9B6D3C',[b'arranger' b'uk' b'arrangeur' b'britannique' b'british']
b'TRAUREN128F931F5AB',159.79057,-23.907,141.772,,0.41898967456273584,0.542,0.369,1986,b'ARKBTPV1187FB38A79',[]
b'TRAURFD12903CBA5DD',97.69751,-16.102,106.317,0.0,0.28356259598084455,0.545,0.65,0,b'AR358YS1187FB44A29',[]
b'TRAURGF128F427E9B5',263.18322,-13.328,122.072,,0.3588440429731395,0.169,0.278,1994,b'AREN7YO1187B9A475C',[]
b'TRAURHK12903CA60F8',241.65832,-9.838,150.256,0.8596346836952304,0.5200496881789747,0.655,0.62,2009,b'ARL635X1187B990092',[b'french' b'british' b'english']
b'TRAURJF128F428B618',266.57914,-19.468,104.521,,0.26845664817547515,0.55,0.307,0,b'ARXEH1P1187FB378A3',[]
b'TRAURLY128F4274DBB',324.51873,-18.208,91.405,,0.3171257187463192,0.006,0.39,2004,b'ARJRIM91187FB3EF9A',[]
b'TRAURQM128F423C581',117.78567,-15.808,119.772,0.5616275900797084,0.5800131829395042,0.605,0.518,0,b'ARAIABB1187B9AC6E2',[b'british' b'soul' b'pop' b'uk' b'english' b'pop and chart' b'r b' b'rnb']
b'TRAURRO128F1489B2C',159.89506,-5.111,200.877,,0.5122291893908338,0.053,0.217,2005,b'ARGFFA01187B9A2D11',"[b'skate punk' b'rock' b'punk rock' b'melodic hardcore' b'american'
 b'rock and indie' b'punk' b'usa']"
b'TRAURRP128F4261B94',296.30649,-6.98,103.863,0.7239043346137317,0.5769022809896106,0.588,0.617,1998,b'AR11YQ81187FB3C654',[b'country' b'folk']
b'TRAURSF12903CBFCBA',200.61995,-8.42,95.599,0.3277366831778408,0.4254506138636907,0.0,0.0,0,b'AR0WGXC1187B9AAC99',[]
b'TRAURXW128F428B9EC',191.11138,-12.054,109.614,0.26695518627553855,0.3508567303896128,0.288,0.291,0,b'ARQHJLT11F50C4C101',[]
b'TRAURYF128F147805D',209.34485,-3.313,120.01,0.7603477805470585,0.7504265510189179,0.034,0.503,0,b'ARR3ONV1187B9A2F59',[]
b'TRAUSAA12903CBBB7A',142.65424,-20.139,95.611,,0.3463575222425513,0.452,0.631,0,b'AR0G47L1187B98CC6D',[b'production music']
b'TRAUSBV128F9344D08',162.84689,-9.785,121.988,,0.3667134316255126,0.537,0.533,1997,b'AR4EVIX1187B993DE9',[]
b'TRAUSFP128F42A6BEE',24.73751,-28.603,215.0,,0.515325300572259,0.062,0.404,2004,b'ARMB95F1187B9B5B93',[b'hip hop rnb and dance hall']
b'TRAUSHD128E0795347',253.83138,-6.083,93.044,0.6270737964039372,0.7188914556702095,0.549,0.628,2005,b'ARDVZTE1187FB5A0A1',[b'hard rock' b'rock' b'glam metal' b'metal' b'american' b'pop and chart']
b'TRAUSKE128F930FB12',239.12444,-10.877,119.961,,0.37998001738563625,1.0,0.721,0,b'AR6G29T1187B9A99F9',[]
b'TRAUSMF12903CE71E5',185.41669,-19.308,162.496,,0.38284690149999745,0.355,0.263,1927,b'ARE36MM1187B991E50',[b'blues' b'american']
b'TRAUSOM128F9337BC3',175.12444,-11.778,137.476,0.0,0.3871861471349829,0.658,0.685,1997,b'ARPAL0H1187B990A8E',"[b'greek' b'eurovision' b'french pop' b'japanese' b'world' b'european'
 b'easy listening' b'jazz' b'folk' b'greek folk']"
b'TRAUSQP128F4230490',242.75546,-8.588,84.751,,0.3707476836905326,0.519,0.553,2000,b'ARHEQ501187FB4F898',[]
b'TRAUSVR12903CD57A5',194.84689,-18.692,71.27,,0.24945364941116577,0.116,0.371,0,b'ARXGICZ1187FB444DD',[]
b'TRAUSYQ12903CE5242',233.63873,-7.532,92.499,0.22914410371660274,0.3458666651020481,0.53,0.556,0,b'AR211WC1187FB52425',[]
b'TRAUTAI128F4275F53',216.31955,-8.88,100.252,0.2623089972119452,0.42685185323555136,0.771,0.66,1999,b'AR6IJJ41187B98C872',[]
b'TRAUTBP12903D0BD6B',317.962,-10.558,153.942,,0.36223874670184913,0.382,0.59,0,b'AR0GGKI1187FB391D5',[]
b'TRAUTCA128F429B624',246.62159,-14.071,143.497,0.6027617833036613,0.5031516059846183,0.0,0.204,1979,b'ARXPE571187FB4AFD0',[b'classic pop and rock' b'folk']
b'TRAUTJD128F14890F5',538.27873,-12.169,70.875,0.27845917877986076,0.37839854648494886,0.669,0.511,2006,b'AR6MIU31187B994603',[]
b'TRAUTJP128F4291366',333.92281,-17.677,158.715,,0.2912648117531004,0.594,0.556,0,b'ARUKJUP12086C14589',[]
b'TRAUTKA128F428060B',162.14159,-9.812,93.657,,0.0,0.706,0.359,1994,b'ARVESGN1187FB3E10C',[]
b'TRAUTNT128F933CB62',164.0224,-12.836,80.012,0.38293509007501925,0.3933694061464494,0.0,0.0,2007,b'ARLBNAC1187FB47151',[]
b'TRAUTOL128F42418E2',259.70893,-7.482,124.734,,0.5938083651752645,0.52,0.553,2005,b'ARSE5NP1187B9B98AB',[b'hip hop rnb and dance hall']
b'TRAUTPD128F92F1376',303.96036,-6.289,93.975,0.7211429872493665,0.4985636112679809,0.647,0.637,1991,b'AR198711187B9AD09F',[b'classic pop and rock']
b'TRAUTSN128F14ADD4A',197.98159,-14.258,84.951,0.2749070095255535,0.42779569889631297,0.302,0.494,0,b'AR1E4V11187B99F400',[]
b'TRAUTTP128F425BDEB',312.86812,-6.361,96.732,0.6331306997954909,0.601436482837353,0.315,0.565,0,b'AR4L4WQ1187FB51996',"[b'electronic' b'british' b'big beat' b'techno' b'hardcore' b'uk'
 b'electropunk' b'braintree' b'dance and electronica'
 b'breakbeat hardcore' b'dance-punk' b'electro' b'dance' b'2005'
 b'britannique' b'electronica' b'english' b'alternative rock' b'rave'
 b'industrial']"
b'TRAUTXO128F4263C8E',161.48853,-13.797,79.181,0.2707759989463275,0.4105411031232666,0.965,0.824,1965,b'AR88F5X1187FB3EA17',[b'country' b'american' b'folk']
b'TRAUTXS128F932A629',170.70975,-9.957,149.394,,0.4030007990319534,0.324,0.417,1974,b'ARUEYGC1187FB3D94B',[b'classic pop and rock']
b'TRAUUEG128F428F323',160.26077,-12.009,88.301,,0.37996076697507797,0.557,0.544,0,b'AR9OLFX1187B9A5762',[]
b'TRAUUFZ128F933AB89',114.80771,-11.836,111.104,,0.2570629202962798,0.801,0.748,0,b'ARFILWJ1187B9ADDBF',[]
b'TRAUUIF128F93232FE',215.40526,-5.66,169.966,0.56142851762879,0.36338641535022187,0.411,0.406,1995,b'AR1U3BY1187B9B136F',[b'industrial rock' b'american']
b'TRAUUQI128F92D8620',147.722,-13.21,133.325,,0.3364197375804766,0.237,0.492,2003,b'ARK0TRD1187FB3BDE5',[]
b'TRAUUQJ12903CBB6B4',148.16608,-10.666,98.442,,0.31703675194280706,0.297,0.506,0,b'ARAVPU21187B993957',[]
b'TRAUUQO128F4297426',27.6371,-14.629,118.668,,0.26626975719270224,0.145,0.549,0,b'ARENLSD1241B9C71B9',[]
b'TRAUURC128E078EC6E',312.2673,-3.989,180.168,0.8117075314137592,0.8048304278312782,0.313,0.315,2000,b'ARTH9041187FB43E1F',"[b'hip-hop' b'detroit hip-hop' b'american' b'pop and chart' b'us'
 b'hiphop' b'8 mile' b'midwest hip-hop' b'hip hop']"
b'TRAUUYL128F9322F64',276.13995,-3.856,152.988,,0.3138666001571988,0.552,0.511,0,b'AROLMXS1241B9C6915',[]
b'TRAUUZF128EF347CD5',262.97424,-8.737,80.031,0.4634896622372766,0.3591859927517973,0.312,0.152,1988,b'ARSPQ0H1187B999944',[b'classic pop and rock' b'rock']
b'TRAUVAQ128F92DC677',195.47383,-7.246,103.776,0.6614452229025348,0.45566478580432657,0.745,0.667,2009,b'ARUAOGE1187B9B3D50',[]
b'TRAUVAR12903CBD9A4',60.55138,-9.255,96.264,0.21508031850922793,0.35850092274043266,0.046,0.285,2003,b'ARGDY4Y1187B9A334F',[]
b'TRAUVGG128F9324DAC',211.722,-16.941,99.619,,0.3485268895981834,0.838,0.769,0,b'ARID75M1187B9B8341',[]
b'TRAUVGG12903CEF9CD',255.26812,-16.076,82.487,0.0,0.38067987361328043,0.867,0.715,0,b'ARR575U1187B98FB97',[]
b'TRAUVGO128F14836DB',198.89587,-8.85,159.483,0.49388757585564375,0.5240633327763052,0.654,0.535,1991,b'AR3SPD91187B9B63E3',[b'spanish' b'rock']
b'TRAUVKK12903CF3E63',259.83955,-6.567,163.902,,0.0,0.324,0.492,0,b'ARQDHPO1187B9A9F7C',[]
b'TRAUVLK12903CA55FD',215.24853,-5.651,159.96,,0.299705214086752,0.33,0.428,0,b'ARD3ICK1187B9A56C9',[]
b'TRAUVMS128F933D938',289.01832,-10.419,135.233,,0.41535371059537723,0.027,0.354,0,b'ARHLYXD11F50C4B49E',[]
b'TRAUVNN128F423068C',287.16363,-9.021,128.685,0.5306630301441494,0.3094975467426805,0.201,0.172,0,b'ARCACMY11C8A42C870',[]
b'TRAUVPX128F4274DCB',338.96444,-28.406,85.558,0.0,0.3171257187463192,0.447,0.497,2004,b'ARJRIM91187FB3EF9A',[]
b'TRAUVSF128F14A0B6F',349.04771,-6.615,136.967,0.7397372826435874,0.5081770851783957,0.28,0.328,2004,b'AR219DK1187FB4CEFC',[b'trance' b'electronic' b'european' b'german']
b'TRAUVTO128F4297AA2',190.35383,-5.266,90.602,0.3277366831778408,0.5458659170701919,0.081,0.549,0,b'AROF4LP1187FB41C51',[]
b'TRAUVUF128F148D1AA',181.21098,-5.128,111.153,0.7748541268253589,0.550991009240736,0.363,0.411,1997,b'ARA1UU51187FB5A70B',[b'horror punk' b'punk' b'new jersey' b'usa' b'hardcore punk']
b'TRAUVVR128F425A925',236.61669,-4.21,111.122,0.48512236410182064,0.5236990777653908,0.46,0.467,1986,b'ARDGB6U1187FB3AD07',"[b'british' b'synthpop' b'electronic' b'new wave' b'uk'
 b'classic pop and rock' b'rnb' b'pop' b'rock']"
b'TRAUWCV12903CEE9C5',248.24118,-12.211,77.09,0.0,0.44905257515374747,0.036,0.369,1968,b'AROCBZZ11E2835D652',[]
b'TRAUWFN128F1462E09',208.79628,-7.063,89.896,0.7324280728168031,0.6274672585628777,0.456,0.515,2003,b'AR048JZ1187B9AEB85',[]
b'TRAUWGI12903CCB99A',193.17506,-10.134,69.167,0.2884816426560289,0.43604479225118165,0.526,0.527,0,b'AR1SYBE1187B992798',[]
b'TRAUWIE128F92F6064',253.43955,-7.773,143.86,0.0,0.0,0.365,0.52,0,b'ARJJPQP1241B9CA062',[]
b'TRAUWIL128F9334C00',204.61669,-15.096,67.6,,0.0,0.559,0.625,1996,b'ARFAGIR1187B997EA1',[]
b'TRAUWJA12903CDAEA1',241.68444,-7.066,169.981,,0.3645978804511496,0.795,0.832,0,b'ARIQD5J1187B98D8DC',[]
b'TRAUWKJ128F932E096',250.22649,-21.45,139.944,0.6603811327118728,0.3862437005208074,0.52,0.664,1984,b'ARNUIBF1187FB4A28F',[]
b'TRAUWQL128F424696E',357.45914,-5.492,200.036,0.5810119424656008,0.4233000133085071,0.616,0.593,2006,b'ARJ438T1187B9AD503',[]
b'TRAUWRW128F9358C69',259.05587,-4.73,104.123,,0.78141234199446,0.037,0.308,2003,b'ARLGIX31187B9AE9A0',"[b'us' b'hiphop' b'hip hop rnb and dance hall' b'united states' b'rapper'
 b'rap' b'hip-hop']"
b'TRAUWWP12903CC79CB',270.21016,-5.958,229.864,0.5701150855791898,0.4714418762745189,0.043,0.256,2008,b'AR7U5BZ1187B997FFC',[b'black metal' b'thrash metal' b'metal' b'norway' b'norwegian']
b'TRAUXCQ128F932C0D9',246.17751,-8.613,96.904,0.0,0.30814406064184013,0.498,0.316,0,b'ARNWJEE1187B98DB44',[]
b'TRAUXEL128F42683D5',217.93914,-4.384,92.608,0.600274215984207,0.39444029406950937,0.794,0.576,2002,b'ARUL0VB1187B9A01AA',[b'finnish']
b'TRAUXEU12903CD3CD7',234.84036,-5.771,84.058,,0.4793084593382274,0.413,0.515,1973,b'ARS1OWB1187B99EEAD',"[b'punk' b'usa' b'classic pop and rock' b'protopunk' b'rock' b'american'
 b'punk rock' b'glam punk']"
b'TRAUXNO128F42774A0',262.47791,-5.499,111.239,,0.5829215764506247,0.133,0.201,1992,b'ARSW5F51187FB4CFC9',"[b'grunge' b'alternative metal' b'hard rock' b'rock' b'metal'
 b'am\xc3\xa9ricain' b'usa' b'heavy metal' b'american']"
b'TRAUXNU12903D11493',242.62485,-8.765,99.546,0.0,0.3868612247363895,0.781,0.764,2000,b'ARYQQY31187B9ABBE1',[b'country-es']
b'TRAUXPK12903CF951E',218.22649,-6.61,121.9,,0.0,0.343,0.469,0,b'ARGRTPZ1257509D28A',[]
b'TRAUXPV128F4230C79',202.78812,-16.161,61.863,0.0,0.4559932098333749,0.62,0.373,0,b'AR79TB51187B9966E2',[]
b'TRAUXSK128F427C58D',299.80689,-6.247,178.804,0.6269085853787749,0.5243789875148084,0.326,0.478,2008,b'ARUSOMY1187FB4D3B4',"[b'punk rock' b'american' b'usa' b'rock' b'hardcore punk'
 b'am\xc3\xa9ricain' b'punk' b'pittsburgh' b'glenshaw']"
b'TRAUXSO128F42B863C',207.56853,-6.336,138.385,0.41967427880955327,0.536219992815098,1.0,0.604,0,b'ARIH5GU1187FB4C958',"[b'post-grunge' b'australian' b'experimental' b'alternative rock'
 b'hard rock' b'rock' b'mellow' b'art rock' b'grunge' b'angsty'
 b'newcastle' b'baroque pop']"
b'TRAUXYC128F42A86E8',396.7473,-5.208,126.012,0.46264318259167037,0.23917479636071767,0.16,0.489,0,b'ARIBJIS11C8A414F70',[]
b'TRAUYKN128F933067A',298.73587,-22.235,65.919,,0.25751540347437846,0.134,0.282,0,b'AR7OEB71187B995A17',[]
b'TRAUYLE128F424C824',225.09669,-4.682,133.857,,0.316315266064483,0.586,0.586,0,b'ARM9D241187FB4DB7D',[]
b'TRAUYLT128F427538E',233.22077,-4.741,154.998,0.5333708783158672,0.42603566209896326,0.362,0.434,2006,b'AR18SS11187FB4852B',[b'industrial rock' b'italian']
